tf-idf,len,ner-total,postag-total,postag-N,postag-V,postag-A,topic_word_count,label
0.29658421286252246,2.70805020110221,1.0,10.0,5.0,5.0,0.0,2.0,0.2
0.22363554075767658,3.8918202981106265,5.0,30.0,16.0,13.0,1.0,14.0,0.32653061224489793
0.26416673708516425,3.8066624897703196,2.0,34.0,18.0,16.0,0.0,14.0,0.40476190476190477
0.2872115683301514,3.295836866004329,1.0,22.0,10.0,11.0,1.0,11.0,0.36
0.24138584736828875,2.5649493574615367,0.0,5.0,3.0,2.0,0.0,4.0,0.46153846153846156
0.20282209459600686,2.3978952727983707,1.0,7.0,4.0,3.0,0.0,3.0,0.6363636363636364
0.25900743559740136,3.6109179126442243,4.0,20.0,10.0,9.0,1.0,6.0,0.24242424242424243
0.2683579488633041,3.4011973816621555,2.0,18.0,10.0,8.0,0.0,10.0,0.3333333333333333
0.30317659361111954,2.9444389791664403,3.0,9.0,3.0,6.0,0.0,4.0,0.3684210526315789
0.2803322811180723,3.044522437723423,3.0,13.0,4.0,7.0,2.0,10.0,0.7619047619047619
0.277598909757158,3.367295829986474,2.0,20.0,15.0,5.0,0.0,15.0,0.5714285714285714
0.23971464449907676,2.3978952727983707,1.0,9.0,5.0,3.0,1.0,6.0,1.0
0.29291921800066656,2.833213344056216,3.0,10.0,6.0,4.0,0.0,6.0,0.2857142857142857
0.2485259047889799,2.5649493574615367,2.0,9.0,8.0,1.0,0.0,7.0,0.8333333333333334
0.2193098170880568,2.0794415416798357,2.0,4.0,2.0,2.0,0.0,1.0,0.625
0.27760989296697497,3.332204510175204,1.0,17.0,9.0,8.0,0.0,7.0,0.5185185185185185
0.28127598569601375,2.995732273553991,2.0,14.0,7.0,6.0,1.0,4.0,0.25
0.2747983600258015,2.772588722239781,1.0,11.0,4.0,7.0,0.0,4.0,0.8125
0.25554957099943465,3.5553480614894135,5.0,23.0,13.0,10.0,0.0,11.0,0.18181818181818182
0.2225802442636327,2.5649493574615367,0.0,10.0,6.0,4.0,0.0,5.0,0.25
0.2829079979337036,2.4849066497880004,1.0,9.0,4.0,5.0,0.0,5.0,0.2727272727272727
0.2350375352902244,2.4849066497880004,1.0,8.0,2.0,6.0,0.0,6.0,0.3333333333333333
0.2632781788743548,3.4965075614664802,3.0,23.0,15.0,8.0,0.0,12.0,0.28125
0.27726107000951306,2.4849066497880004,0.0,10.0,6.0,4.0,0.0,2.0,0.16666666666666666
0.25902509146407116,3.58351893845611,3.0,27.0,15.0,12.0,0.0,22.0,0.6451612903225806
0.2932836276309213,3.091042453358316,0.0,16.0,9.0,6.0,1.0,8.0,0.3333333333333333
0.21200979525636435,4.1588830833596715,1.0,50.0,26.0,23.0,1.0,36.0,0.11864406779661017
0.29330461900867716,2.6390573296152584,2.0,6.0,3.0,3.0,0.0,4.0,1.0
0.22034562619161932,2.5649493574615367,0.0,10.0,5.0,3.0,2.0,10.0,0.23076923076923078
0.2535556563963179,2.302585092994046,1.0,7.0,3.0,4.0,0.0,4.0,0.3
0.24834995484819627,3.828641396489095,1.0,36.0,19.0,12.0,5.0,22.0,0.13333333333333333
0.25910712580491285,2.4849066497880004,1.0,7.0,5.0,2.0,0.0,7.0,0.25
0.2753725915947661,2.772588722239781,1.0,12.0,4.0,7.0,1.0,10.0,0.23076923076923078
0.23083627614655694,4.356708826689592,2.0,57.0,28.0,28.0,1.0,42.0,0.18333333333333332
0.2713625421423883,3.2188758248682006,2.0,16.0,12.0,4.0,0.0,14.0,1.0
0.2544368593128911,3.5553480614894135,1.0,30.0,16.0,13.0,1.0,20.0,1.0
0.23451742758947391,4.127134385045092,0.0,47.0,24.0,22.0,1.0,33.0,0.14035087719298245
0.23843044472872238,1.9459101490553132,1.0,3.0,2.0,1.0,0.0,2.0,0.2857142857142857
0.26005581835382824,3.58351893845611,4.0,22.0,14.0,8.0,0.0,12.0,0.17647058823529413
0.2988440339857054,2.772588722239781,3.0,7.0,4.0,3.0,0.0,2.0,0.5333333333333333
0.29622277145313186,2.70805020110221,1.0,11.0,4.0,7.0,0.0,2.0,0.13333333333333333
0.28621465121748035,2.9444389791664403,1.0,10.0,5.0,4.0,1.0,8.0,0.15789473684210525
0.2877728957597331,3.1354942159291497,3.0,15.0,7.0,7.0,1.0,6.0,0.17391304347826086
0.25294843484096663,2.4849066497880004,1.0,6.0,2.0,4.0,0.0,4.0,0.25
0.29556938146149575,3.258096538021482,2.0,13.0,6.0,7.0,0.0,9.0,0.2
0.2916785802475167,3.258096538021482,3.0,11.0,5.0,4.0,2.0,11.0,0.2608695652173913
0.2938097034163132,3.1354942159291497,3.0,11.0,6.0,1.0,4.0,12.0,0.2727272727272727
0.2172909438904743,2.0794415416798357,0.0,5.0,3.0,1.0,1.0,3.0,0.125
0.28817024320283896,2.5649493574615367,0.0,8.0,3.0,5.0,0.0,11.0,0.25
0.2444984862852702,2.0794415416798357,2.0,0.0,0.0,0.0,0.0,1.0,0.375
0.28029836531060737,2.6390573296152584,2.0,7.0,3.0,4.0,0.0,5.0,0.35714285714285715
0.27647645198173054,3.4011973816621555,2.0,18.0,8.0,10.0,0.0,14.0,0.1724137931034483
0.2834823565514185,3.1780538303479458,2.0,14.0,6.0,7.0,1.0,9.0,0.17391304347826086
0.25333527709530534,2.302585092994046,0.0,7.0,4.0,3.0,0.0,3.0,0.3
0.27176368968222775,3.6375861597263857,0.0,21.0,7.0,13.0,1.0,10.0,0.09375
0.3091192783626414,2.5649493574615367,2.0,5.0,3.0,2.0,0.0,2.0,0.23076923076923078
0.28348266686728163,3.1780538303479458,1.0,14.0,7.0,5.0,2.0,7.0,0.2608695652173913
0.2726669350964282,2.995732273553991,0.0,14.0,6.0,6.0,2.0,9.0,0.06666666666666667
0.21866253714376258,2.0794415416798357,2.0,2.0,2.0,0.0,0.0,3.0,0.25
0.2602067019242463,2.302585092994046,2.0,4.0,3.0,0.0,1.0,2.0,0.4
0.2798551493997287,2.5649493574615367,1.0,6.0,3.0,3.0,0.0,2.0,0.23076923076923078
0.29246964253099506,3.5263605246161616,3.0,19.0,9.0,9.0,1.0,15.0,0.15151515151515152
0.2879194150117465,3.4011973816621555,2.0,18.0,9.0,7.0,2.0,16.0,0.2962962962962963
0.27375463383682186,2.4849066497880004,0.0,8.0,2.0,3.0,3.0,7.0,0.09090909090909091
0.2246731986383672,2.70805020110221,2.0,8.0,4.0,1.0,3.0,8.0,0.14285714285714285
0.2767519773641859,2.8903717578961645,0.0,12.0,7.0,3.0,2.0,6.0,0.1111111111111111
0.2968177315698639,3.1354942159291497,1.0,16.0,2.0,11.0,3.0,7.0,0.1
0.2927090154323611,3.1780538303479458,1.0,12.0,5.0,5.0,2.0,5.0,0.0
0.29053732125275233,3.295836866004329,1.0,16.0,6.0,5.0,5.0,9.0,0.20833333333333334
0.29148439316592867,3.4339872044851463,0.0,16.0,6.0,8.0,2.0,10.0,0.10344827586206896
0.3043672490389908,3.091042453358316,0.0,16.0,5.0,8.0,3.0,5.0,0.13636363636363635
0.27611660793784204,3.4965075614664802,0.0,21.0,9.0,6.0,6.0,14.0,0.12903225806451613
0.13000444552158652,1.791759469228055,0.0,3.0,1.0,2.0,0.0,2.0,0.16666666666666666
0.27454534218034593,3.1354942159291497,1.0,13.0,7.0,6.0,0.0,3.0,0.1111111111111111
0.27643138812742174,3.4657359027997265,1.0,18.0,8.0,8.0,2.0,14.0,0.16666666666666666
0.27083031262675306,2.833213344056216,1.0,10.0,3.0,6.0,1.0,6.0,0.11764705882352941
0.28766089102251746,2.6390573296152584,0.0,8.0,0.0,5.0,3.0,5.0,0.07142857142857142
0.16490841122167274,1.791759469228055,1.0,2.0,1.0,0.0,1.0,2.0,0.16666666666666666
0.2804276126450522,2.6390573296152584,3.0,4.0,3.0,1.0,0.0,5.0,0.21428571428571427
0.2829536179600481,3.295836866004329,3.0,12.0,5.0,7.0,0.0,14.0,0.24
0.29671452116341535,3.2188758248682006,0.0,11.0,3.0,8.0,0.0,7.0,0.0
0.2915049932668602,3.258096538021482,0.0,11.0,4.0,5.0,2.0,5.0,0.125
0.2625268264536051,3.784189633918261,2.0,24.0,10.0,12.0,2.0,22.0,0.15151515151515152
0.22074060367075732,3.1354942159291497,0.0,8.0,2.0,6.0,0.0,7.0,0.13333333333333333
0.30300496809103783,2.772588722239781,3.0,9.0,5.0,4.0,0.0,6.0,0.21428571428571427
0.3053597331587422,2.995732273553991,0.0,10.0,4.0,4.0,2.0,8.0,0.2631578947368421
0.2728497418671425,2.6390573296152584,2.0,9.0,5.0,3.0,1.0,4.0,0.14285714285714285
0.28724548774561764,3.091042453358316,0.0,12.0,8.0,4.0,0.0,7.0,1.0
0.2883989161527672,2.995732273553991,5.0,9.0,6.0,1.0,2.0,6.0,0.15789473684210525
0.29077221533475167,3.1780538303479458,3.0,14.0,3.0,7.0,4.0,9.0,0.08695652173913043
0.28954500011689155,3.332204510175204,2.0,16.0,7.0,3.0,6.0,14.0,0.04
0.2816446526396069,2.6390573296152584,1.0,9.0,7.0,0.0,2.0,4.0,0.0
0.2859249991161933,3.258096538021482,1.0,17.0,5.0,9.0,3.0,6.0,0.07692307692307693
0.23345762416468868,4.127134385045092,2.0,39.0,21.0,13.0,5.0,13.0,0.16071428571428573
0.28918707556343526,2.833213344056216,2.0,13.0,6.0,4.0,3.0,7.0,0.17647058823529413
0.2900875905709856,2.995732273553991,1.0,13.0,6.0,6.0,1.0,8.0,1.0
0.2768626128655821,2.3978952727983707,3.0,3.0,3.0,0.0,0.0,2.0,0.8181818181818182
0.23500468477018713,2.3978952727983707,1.0,8.0,6.0,2.0,0.0,7.0,0.36363636363636365
0.30013350004515443,2.4849066497880004,4.0,5.0,3.0,2.0,0.0,2.0,0.5
0.2946865445803078,2.8903717578961645,1.0,15.0,6.0,8.0,1.0,3.0,0.1111111111111111
0.28164082747376684,2.772588722239781,2.0,9.0,5.0,3.0,1.0,2.0,0.3333333333333333
0.30380995220830126,2.772588722239781,4.0,7.0,3.0,4.0,0.0,3.0,0.13333333333333333
0.2865179720614394,2.302585092994046,3.0,5.0,3.0,2.0,0.0,1.0,0.4
0.25104167893057805,2.3978952727983707,1.0,7.0,2.0,5.0,0.0,1.0,0.0
0.28787445530991873,3.091042453358316,3.0,12.0,6.0,5.0,1.0,12.0,0.38095238095238093
0.28922143039240433,2.772588722239781,4.0,8.0,6.0,2.0,0.0,6.0,0.3076923076923077
0.2893507682543738,2.4849066497880004,1.0,5.0,2.0,2.0,1.0,4.0,0.4166666666666667
0.3006697658362001,3.044522437723423,1.0,13.0,10.0,3.0,0.0,10.0,0.35
0.2972327172803633,2.833213344056216,2.0,11.0,5.0,6.0,0.0,9.0,0.625
0.266220960308882,2.1972245773362196,3.0,3.0,3.0,0.0,0.0,2.0,0.2222222222222222
0.269473083729587,2.9444389791664403,3.0,3.0,2.0,1.0,0.0,1.0,0.3157894736842105
0.28888825905622734,2.995732273553991,3.0,12.0,6.0,6.0,0.0,1.0,0.4
0.2670608714220887,2.995732273553991,3.0,9.0,6.0,3.0,0.0,2.0,0.1
0.2566446306035115,3.784189633918261,8.0,25.0,15.0,9.0,1.0,18.0,1.0
0.27901437273107,3.044522437723423,0.0,14.0,8.0,6.0,0.0,11.0,0.2
0.2518795136959289,2.70805020110221,2.0,9.0,3.0,5.0,1.0,5.0,0.7333333333333333
0.23573112800533708,4.356708826689592,6.0,56.0,33.0,22.0,1.0,44.0,0.2727272727272727
0.2470094634209143,3.7376696182833684,7.0,23.0,14.0,6.0,3.0,16.0,0.675
0.2205646885937179,1.9459101490553132,0.0,5.0,3.0,2.0,0.0,2.0,0.14285714285714285
0.28775359658780275,2.4849066497880004,1.0,7.0,3.0,4.0,0.0,6.0,0.16666666666666666
0.25197765425081176,2.70805020110221,2.0,8.0,2.0,4.0,2.0,6.0,1.0
0.26256235445299125,3.713572066704308,4.0,28.0,16.0,11.0,1.0,22.0,0.35294117647058826
0.268634471189911,3.4011973816621555,1.0,23.0,14.0,9.0,0.0,19.0,0.28
0.24555032369318425,3.713572066704308,7.0,21.0,12.0,8.0,1.0,15.0,0.48717948717948717
0.17146423520826115,2.0794415416798357,0.0,5.0,2.0,1.0,2.0,3.0,1.0
0.2810610813863998,3.044522437723423,0.0,15.0,9.0,6.0,0.0,12.0,0.19047619047619047
0.27024633763990813,3.6109179126442243,3.0,27.0,14.0,11.0,2.0,20.0,0.3333333333333333
0.2520811786467814,3.7376696182833684,3.0,29.0,17.0,12.0,0.0,24.0,0.2571428571428571
0.2955314120190141,2.9444389791664403,4.0,9.0,2.0,7.0,0.0,6.0,0.10526315789473684
0.2706066144137266,2.6390573296152584,1.0,9.0,5.0,4.0,0.0,2.0,0.42857142857142855
0.2804577533860473,3.4011973816621555,2.0,21.0,11.0,8.0,2.0,7.0,0.5333333333333333
0.29418055347970185,3.044522437723423,5.0,9.0,5.0,2.0,2.0,6.0,0.6190476190476191
0.2809035360584031,2.1972245773362196,2.0,5.0,2.0,3.0,0.0,1.0,0.6666666666666666
0.2940482862205481,3.4011973816621555,2.0,16.0,6.0,9.0,1.0,6.0,0.25925925925925924
0.2943297276563962,2.6390573296152584,1.0,8.0,3.0,3.0,2.0,5.0,0.9285714285714286
0.2947541661818402,3.1354942159291497,2.0,14.0,5.0,9.0,0.0,8.0,0.2857142857142857
0.2475932863985486,2.1972245773362196,0.0,3.0,2.0,1.0,0.0,3.0,0.1111111111111111
0.16401365132756657,1.9459101490553132,1.0,3.0,1.0,2.0,0.0,2.0,0.2857142857142857
0.2942471898904214,3.1354942159291497,2.0,15.0,6.0,5.0,4.0,10.0,0.2727272727272727
0.2446826265054151,2.302585092994046,1.0,6.0,1.0,5.0,0.0,3.0,0.2
0.2805426141547196,3.1354942159291497,1.0,14.0,8.0,6.0,0.0,5.0,0.8695652173913043
0.13417948602943547,1.6094379124341003,1.0,2.0,0.0,1.0,1.0,1.0,0.2
0.20728717227180934,2.0794415416798357,0.0,5.0,3.0,1.0,1.0,3.0,0.25
0.270639739404504,2.5649493574615367,2.0,9.0,5.0,4.0,0.0,4.0,0.46153846153846156
0.2876474945514307,3.091042453358316,2.0,11.0,5.0,4.0,2.0,5.0,0.14285714285714285
0.27599378087635446,2.9444389791664403,4.0,10.0,5.0,5.0,0.0,5.0,0.3333333333333333
0.3056775045468789,2.833213344056216,0.0,8.0,6.0,2.0,0.0,5.0,0.47058823529411764
0.28538029925434083,3.5263605246161616,1.0,23.0,13.0,8.0,2.0,15.0,0.2903225806451613
0.2979655758077358,2.70805020110221,2.0,8.0,6.0,2.0,0.0,1.0,0.5333333333333333
0.3056620232389583,2.9444389791664403,1.0,11.0,4.0,6.0,1.0,5.0,0.7894736842105263
0.2516608394502872,2.6390573296152584,1.0,5.0,2.0,2.0,1.0,4.0,0.35714285714285715
0.2828995723833867,3.367295829986474,2.0,19.0,8.0,9.0,2.0,7.0,0.3333333333333333
0.30422567080771246,3.044522437723423,2.0,12.0,4.0,5.0,3.0,6.0,0.2857142857142857
0.29643419641771623,2.302585092994046,3.0,4.0,2.0,1.0,1.0,1.0,0.3
0.2896991022417612,2.4849066497880004,1.0,7.0,4.0,2.0,1.0,3.0,0.4166666666666667
0.29704119083988023,3.044522437723423,1.0,13.0,8.0,2.0,3.0,7.0,0.3157894736842105
0.3104058278587879,2.9444389791664403,3.0,10.0,8.0,2.0,0.0,6.0,0.7222222222222222
0.29106259932437106,3.1354942159291497,2.0,17.0,7.0,9.0,1.0,4.0,0.36363636363636365
0.29633678931240726,3.2188758248682006,3.0,12.0,9.0,2.0,1.0,10.0,0.24
0.30331582609518454,2.833213344056216,2.0,10.0,5.0,4.0,1.0,4.0,0.23529411764705882
0.289520303589997,2.833213344056216,2.0,9.0,5.0,4.0,0.0,2.0,0.7647058823529411
0.287023993437409,2.8903717578961645,1.0,15.0,9.0,5.0,1.0,12.0,0.16666666666666666
0.19846946386056313,1.6094379124341003,1.0,1.0,0.0,0.0,1.0,0.0,0.4
0.16480145311053518,1.0986122886681098,1.0,1.0,1.0,0.0,0.0,1.0,0.0
0.26014124255258797,2.3978952727983707,1.0,8.0,3.0,5.0,0.0,4.0,0.18181818181818182
0.2811116924122029,3.1354942159291497,0.0,17.0,9.0,7.0,1.0,9.0,0.14285714285714285
0.3030009953510046,2.70805020110221,1.0,13.0,6.0,6.0,1.0,0.0,0.06666666666666667
0.3033618528006368,2.8903717578961645,1.0,12.0,8.0,4.0,0.0,8.0,0.2222222222222222
0.2728885803629507,3.4657359027997265,1.0,21.0,9.0,9.0,3.0,12.0,0.2
0.26285502331809424,2.70805020110221,0.0,9.0,3.0,4.0,2.0,3.0,0.26666666666666666
0.2899534112431615,2.4849066497880004,1.0,6.0,4.0,2.0,0.0,4.0,0.3333333333333333
0.29886280246524066,2.833213344056216,0.0,11.0,3.0,5.0,3.0,7.0,0.3125
0.2463461086418524,2.6390573296152584,0.0,10.0,3.0,6.0,1.0,4.0,0.0
0.26115678449056673,2.5649493574615367,0.0,8.0,2.0,3.0,3.0,6.0,0.25
0.1962922028781471,1.9459101490553132,0.0,2.0,1.0,1.0,0.0,4.0,0.2857142857142857
0.2877979038344804,3.1780538303479458,3.0,12.0,5.0,5.0,2.0,8.0,0.16666666666666666
0.22762510306850467,1.9459101490553132,0.0,5.0,4.0,1.0,0.0,3.0,0.14285714285714285
0.21539271712005809,1.9459101490553132,0.0,4.0,3.0,1.0,0.0,1.0,0.14285714285714285
0.2980833178200225,2.6390573296152584,0.0,10.0,3.0,5.0,2.0,3.0,0.14285714285714285
0.279014988338446,2.70805020110221,1.0,11.0,5.0,6.0,0.0,4.0,0.3333333333333333
0.29862435742171967,2.772588722239781,1.0,13.0,7.0,5.0,1.0,7.0,0.1875
0.26718214081921376,2.833213344056216,2.0,10.0,4.0,6.0,0.0,10.0,0.9411764705882353
0.2950672301402225,3.1780538303479458,1.0,17.0,10.0,7.0,0.0,10.0,0.5882352941176471
0.28426160682131063,3.1354942159291497,1.0,18.0,10.0,8.0,0.0,16.0,0.9
0.26196560567077437,3.6375861597263857,1.0,28.0,15.0,13.0,0.0,23.0,0.3
0.28875205325512493,3.2188758248682006,3.0,15.0,8.0,7.0,0.0,11.0,0.625
0.2940169090727665,3.1354942159291497,1.0,9.0,6.0,3.0,0.0,13.0,0.7058823529411765
0.24552251806876746,2.70805020110221,1.0,9.0,4.0,5.0,0.0,7.0,0.4
0.3032443335281335,2.6390573296152584,3.0,9.0,6.0,3.0,0.0,6.0,0.23076923076923078
0.3031723979174273,2.6390573296152584,3.0,9.0,6.0,3.0,0.0,6.0,0.23076923076923078
0.30342394202928535,2.6390573296152584,3.0,9.0,6.0,3.0,0.0,6.0,0.23076923076923078
0.3033457864411738,2.6390573296152584,3.0,9.0,6.0,3.0,0.0,6.0,0.23076923076923078
0.2781377481970167,3.4657359027997265,2.0,21.0,10.0,10.0,1.0,16.0,0.6428571428571429
0.24459709957780368,3.828641396489095,0.0,26.0,11.0,14.0,1.0,25.0,1.0
0.272105641259708,3.367295829986474,3.0,18.0,7.0,11.0,0.0,9.0,0.25925925925925924
0.279990777335556,3.258096538021482,6.0,11.0,7.0,4.0,0.0,10.0,0.36363636363636365
0.2371021811762586,2.4849066497880004,0.0,8.0,2.0,6.0,0.0,5.0,0.25
0.2866869573620978,3.4339872044851463,2.0,22.0,11.0,10.0,1.0,13.0,0.2857142857142857
0.24883097235301946,3.6635616461296463,7.0,20.0,12.0,8.0,0.0,17.0,0.42857142857142855
0.25619300996408795,3.828641396489095,3.0,29.0,15.0,12.0,2.0,21.0,0.42105263157894735
0.25507340026715764,3.871201010907891,2.0,32.0,17.0,14.0,1.0,22.0,0.325
0.24398452984859667,3.8918202981106265,2.0,40.0,20.0,18.0,2.0,28.0,1.0
0.2888125883398211,2.995732273553991,3.0,15.0,6.0,7.0,2.0,12.0,1.0
0.28493146021336874,3.5263605246161616,2.0,23.0,11.0,12.0,0.0,15.0,0.76
0.2800607939307565,3.295836866004329,1.0,17.0,11.0,6.0,0.0,13.0,0.9047619047619048
0.27052190501152,3.4011973816621555,1.0,13.0,6.0,7.0,0.0,13.0,0.75
0.2835513765950081,2.70805020110221,2.0,9.0,5.0,4.0,0.0,8.0,0.4
0.29453476425207264,2.9444389791664403,4.0,10.0,5.0,5.0,0.0,10.0,0.8333333333333334
0.22900045961481044,2.833213344056216,0.0,13.0,4.0,7.0,2.0,8.0,0.7692307692307693
0.2938381682081729,2.772588722239781,0.0,12.0,7.0,5.0,0.0,7.0,0.5384615384615384
0.2941909482886991,3.044522437723423,3.0,11.0,6.0,5.0,0.0,9.0,0.65
0.2940169090727665,3.044522437723423,1.0,8.0,5.0,3.0,0.0,11.0,0.8125
0.24552251806876746,2.70805020110221,1.0,9.0,4.0,5.0,0.0,7.0,0.4
0.3032443335281335,2.6390573296152584,2.0,9.0,4.0,5.0,0.0,8.0,0.3076923076923077
0.3031723979174273,2.6390573296152584,2.0,9.0,4.0,5.0,0.0,8.0,0.3076923076923077
0.30342394202928535,2.6390573296152584,3.0,9.0,4.0,5.0,0.0,8.0,0.3076923076923077
0.3033457864411738,2.6390573296152584,3.0,9.0,4.0,5.0,0.0,8.0,0.3076923076923077
0.27631543564566335,3.091042453358316,3.0,14.0,8.0,5.0,1.0,12.0,0.85
0.25142028479283257,3.6109179126442243,7.0,18.0,10.0,8.0,0.0,16.0,0.4117647058823529
0.25619300996408795,3.828641396489095,3.0,29.0,15.0,12.0,2.0,21.0,0.42105263157894735
0.25507340026715764,3.871201010907891,2.0,32.0,17.0,14.0,1.0,22.0,0.325
0.24398452984859667,3.8918202981106265,2.0,40.0,20.0,18.0,2.0,28.0,1.0
0.2888125883398211,2.995732273553991,3.0,15.0,6.0,7.0,2.0,12.0,1.0
0.2953157968088979,3.044522437723423,2.0,15.0,8.0,7.0,0.0,9.0,1.0
0.2800607939307565,3.295836866004329,1.0,17.0,11.0,6.0,0.0,13.0,0.9047619047619048
0.2784102180823877,3.4657359027997265,3.0,15.0,11.0,3.0,1.0,9.0,0.7666666666666667
0.28331860515195667,2.5649493574615367,3.0,9.0,4.0,5.0,0.0,4.0,0.3076923076923077
0.26211913263111797,2.70805020110221,1.0,9.0,6.0,2.0,1.0,4.0,0.4666666666666667
0.28443448109540004,3.367295829986474,2.0,14.0,8.0,4.0,2.0,9.0,1.0
0.28355007808550303,2.70805020110221,1.0,10.0,4.0,6.0,0.0,6.0,0.3333333333333333
0.22619285624557742,2.302585092994046,0.0,5.0,3.0,2.0,0.0,5.0,0.5
0.2683981091049875,2.5649493574615367,3.0,6.0,3.0,3.0,0.0,4.0,0.7692307692307693
0.2537467360052411,2.4849066497880004,2.0,5.0,1.0,4.0,0.0,3.0,0.5
0.2523008880304938,3.1780538303479458,1.0,14.0,6.0,6.0,2.0,10.0,1.0
0.2712576268714118,2.772588722239781,2.0,11.0,5.0,6.0,0.0,10.0,0.35714285714285715
0.28423377970530883,3.295836866004329,2.0,18.0,9.0,9.0,0.0,11.0,0.4
0.2675624139921809,3.4011973816621555,6.0,14.0,7.0,5.0,2.0,7.0,0.3333333333333333
0.2803770774423378,3.2188758248682006,1.0,14.0,9.0,5.0,0.0,9.0,0.21739130434782608
0.2546194520960229,3.713572066704308,1.0,32.0,17.0,13.0,2.0,13.0,0.1282051282051282
0.266572727847277,3.4965075614664802,6.0,19.0,11.0,8.0,0.0,7.0,0.13333333333333333
0.2900971626447948,3.1354942159291497,4.0,13.0,7.0,6.0,0.0,5.0,0.25
0.21362395621347496,1.9459101490553132,2.0,5.0,1.0,3.0,1.0,4.0,0.14285714285714285
0.3002040887082592,2.8903717578961645,2.0,13.0,6.0,6.0,1.0,6.0,0.23529411764705882
0.2997096954897057,2.9444389791664403,3.0,10.0,9.0,1.0,0.0,8.0,0.21052631578947367
0.19179521804881727,1.9459101490553132,0.0,4.0,2.0,2.0,0.0,0.0,0.14285714285714285
0.16733677984514653,1.6094379124341003,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0.26203100378293104,2.9444389791664403,1.0,10.0,6.0,4.0,0.0,7.0,0.21052631578947367
0.2817355205353049,3.332204510175204,2.0,17.0,7.0,6.0,4.0,8.0,0.2608695652173913
0.26282633306641767,3.4657359027997265,2.0,22.0,12.0,9.0,1.0,11.0,0.27586206896551724
0.23435295759568642,2.772588722239781,0.0,7.0,2.0,4.0,1.0,7.0,0.38461538461538464
0.2570670613657029,3.8066624897703196,6.0,31.0,16.0,15.0,0.0,14.0,0.24390243902439024
0.2953429439309777,3.295836866004329,3.0,15.0,8.0,7.0,0.0,7.0,0.2916666666666667
0.2710465524069098,2.70805020110221,1.0,11.0,5.0,5.0,1.0,6.0,0.35714285714285715
0.25877011370559816,4.30406509320417,6.0,47.0,23.0,23.0,1.0,27.0,0.2037037037037037
0.2829844320619491,3.1780538303479458,3.0,17.0,9.0,7.0,1.0,9.0,0.21739130434782608
0.27561294127632563,3.6635616461296463,2.0,23.0,12.0,10.0,1.0,13.0,0.41935483870967744
0.26340543665050176,4.04305126783455,2.0,35.0,18.0,14.0,3.0,19.0,0.3333333333333333
0.28626280937238147,3.367295829986474,1.0,19.0,9.0,7.0,3.0,11.0,0.25925925925925924
0.2786118328906625,3.4339872044851463,5.0,10.0,4.0,4.0,2.0,13.0,0.75
0.27531518487340445,3.091042453358316,1.0,13.0,7.0,6.0,0.0,10.0,0.47619047619047616
0.24899327252383818,2.3978952727983707,2.0,6.0,3.0,3.0,0.0,4.0,0.18181818181818182
0.2717331269739781,3.713572066704308,5.0,19.0,11.0,7.0,1.0,12.0,0.43243243243243246
0.2089827952673884,2.1972245773362196,1.0,1.0,0.0,1.0,0.0,3.0,0.3333333333333333
0.22739715576537112,2.1972245773362196,1.0,5.0,3.0,1.0,1.0,4.0,0.6666666666666666
0.22971504169776152,2.302585092994046,1.0,7.0,4.0,3.0,0.0,5.0,0.3
0.2507569068674803,2.4849066497880004,0.0,3.0,1.0,2.0,0.0,6.0,0.5833333333333334
0.2820450166718237,3.2188758248682006,4.0,10.0,4.0,6.0,0.0,7.0,0.92
0.21267211551882648,2.6390573296152584,0.0,11.0,6.0,3.0,2.0,6.0,0.5
0.2709624065163823,2.5649493574615367,1.0,8.0,4.0,4.0,0.0,7.0,0.3333333333333333
0.2523081228251264,2.772588722239781,1.0,9.0,4.0,5.0,0.0,3.0,0.26666666666666666
0.29678523421528513,3.044522437723423,5.0,8.0,6.0,2.0,0.0,4.0,0.38095238095238093
0.2866040506035422,3.295836866004329,4.0,15.0,9.0,6.0,0.0,7.0,0.37037037037037035
0.2938079434215428,3.1354942159291497,4.0,14.0,9.0,5.0,0.0,11.0,0.2
0.1908755525846419,1.791759469228055,2.0,3.0,1.0,2.0,0.0,2.0,0.16666666666666666
0.29012028067262297,3.332204510175204,6.0,14.0,9.0,5.0,0.0,8.0,0.21428571428571427
0.2508470893695288,3.7612001156935624,1.0,25.0,10.0,15.0,0.0,8.0,0.19047619047619047
0.2697248889848124,2.70805020110221,3.0,7.0,4.0,3.0,0.0,3.0,0.3333333333333333
0.28001098839749605,2.5649493574615367,3.0,8.0,2.0,6.0,0.0,3.0,0.23076923076923078
0.27144396154122086,3.4339872044851463,7.0,14.0,9.0,4.0,1.0,7.0,0.10714285714285714
0.27800323190405984,3.332204510175204,4.0,19.0,8.0,11.0,0.0,8.0,0.16
0.29616082381160463,3.1780538303479458,4.0,13.0,8.0,4.0,1.0,7.0,0.30434782608695654
0.27890710968628724,3.332204510175204,9.0,9.0,5.0,3.0,1.0,5.0,0.2222222222222222
0.2798139718673053,2.8903717578961645,3.0,10.0,6.0,2.0,2.0,8.0,0.25
0.2655404910873292,2.5649493574615367,0.0,8.0,4.0,3.0,1.0,5.0,0.3076923076923077
0.2561477306894631,3.8066624897703196,5.0,23.0,14.0,8.0,1.0,10.0,0.4418604651162791
